id,dataset,task,label,source,model,device,answer_length_tokens,mean_token_probability,min_token_probability,max_token_probability,mean_token_logprob,min_token_logprob,max_token_logprob,sum_token_logprob,negative_mean_logprob,low_confidence_token_ratio,mean_token_entropy,min_token_entropy,max_token_entropy,sum_token_entropy,high_entropy_token_ratio
truthfulqa_000001_correct_1,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,6,0.6398879152790565,0.0003138704632874578,0.9913141131401062,-1.668040868981431,-8.066530227661133,-0.00872383825480938,-10.008245213888586,1.668040868981431,0.16666666666666666,1.1982973280052345,0.05928841978311539,3.460066318511963,7.189783968031406,0.3333333333333333
truthfulqa_000001_correct_2,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,9,0.6571958411174516,0.006075440440326929,0.9913141131401062,-0.9539124778368406,-5.103500843048096,-0.00872383825480938,-8.585212300531566,0.9539124778368406,0.1111111111111111,1.3392669980724652,0.05928841978311539,3.985065460205078,12.053402982652187,0.3333333333333333
truthfulqa_000001_correct_3,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,10,0.3487427185475099,5.643833355861716e-05,0.9913141131401062,-2.889634759631008,-9.78236198425293,-0.00872383825480938,-28.89634759631008,2.889634759631008,0.6,2.70377706065774,0.05928841978311539,5.4581732749938965,27.037770606577396,0.7
truthfulqa_000001_correct_4,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,10,0.43639671495911897,6.676088378299028e-05,0.9913141131401062,-2.902989899646491,-9.61439323425293,-0.00872383825480938,-29.029898996464908,2.902989899646491,0.5,2.1431148193776606,0.05928841978311539,5.4581732749938965,21.431148193776608,0.6
truthfulqa_000001_correct_5,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,8,0.5881886921770274,9.503360342932865e-05,0.9932883977890015,-1.8562155243125744,-9.261280059814453,-0.006734176073223352,-14.849724194500595,1.8562155243125744,0.375,0.8865510174073279,0.043194372206926346,2.3340392112731934,7.092408139258623,0.125
truthfulqa_000001_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,6,0.6722678318619728,0.1945933699607849,0.9913141131401062,-0.5964263651209573,-1.636843204498291,-0.00872383825480938,-3.5785581907257438,0.5964263651209573,0.0,1.1982973280052345,0.05928841978311539,3.460066318511963,7.189783968031406,0.3333333333333333
truthfulqa_000001_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,6,0.6473019265880188,0.04479793831706047,0.9913141131401062,-0.841218031787624,-3.105593204498291,-0.00872383825480938,-5.047308190725744,0.841218031787624,0.16666666666666666,1.1982973280052345,0.05928841978311539,3.460066318511963,7.189783968031406,0.3333333333333333
truthfulqa_000001_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,7,0.6887911252025722,3.466933048912324e-05,0.9913141131401062,-1.7470051083447677,-10.269655227661133,-0.00872383825480938,-12.229035758413374,1.7470051083447677,0.14285714285714285,1.0530342342598098,0.05928841978311539,3.460066318511963,7.371239639818668,0.2857142857142857
truthfulqa_000001_incorrect_3,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,6,0.6398415187832143,3.549148823367432e-05,0.9913141131401062,-2.031322118981431,-10.246217727661133,-0.00872383825480938,-12.187932713888586,2.031322118981431,0.16666666666666666,1.1982973280052345,0.05928841978311539,3.460066318511963,7.189783968031406,0.3333333333333333
truthfulqa_000001_incorrect_4,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,7,0.6904233862920331,0.00030900436104275286,0.9936410784721375,-1.43289277922096,-8.082155227661133,-0.006379240658134222,-10.03024945454672,1.43289277922096,0.14285714285714285,1.0355961258922304,0.05928841978311539,3.460066318511963,7.249172881245613,0.2857142857142857
truthfulqa_000002_correct_0,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,14,0.3656936754294812,3.303460107417777e-05,0.9999988079071045,-2.7227814835662065,-10.317955017089844,-1.1920922133867862e-06,-38.118940769926894,2.7227814835662065,0.42857142857142855,1.8039616503688845,1.9155912013957277e-05,4.005425453186035,25.25546310516438,0.42857142857142855
truthfulqa_000002_correct_1,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,14,0.6484235248561683,0.0024526568595319986,0.9975974559783936,-0.9017816961110968,-6.010583400726318,-0.002405370818451047,-12.624943745555356,0.9017816961110968,0.07142857142857142,1.1521446388214827,0.02440919354557991,2.8804051876068115,16.130024943500757,0.21428571428571427
truthfulqa_000002_correct_2,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,14,0.4813785348253857,0.0024526568595319986,0.9975974559783936,-1.7353090555573414,-6.010583400726318,-0.002405370818451047,-24.29432677780278,1.7353090555573414,0.2857142857142857,1.5002929954124349,0.02440919354557991,3.439507484436035,21.004101935774088,0.2857142857142857
truthfulqa_000002_correct_3,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,15,0.40098637990571057,5.127700205775909e-05,0.9975974559783936,-2.4760234653484074,-9.878268241882324,-0.002405370818451047,-37.140351980226114,2.4760234653484074,0.3333333333333333,1.6065209798514843,0.02440919354557991,2.8804051876068115,24.097814697772264,0.4
truthfulqa_000002_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.6312259620147719,0.0001723298046272248,0.9999988079071045,-1.2116324387121533,-8.66610050201416,-1.1920922133867862e-06,-14.539589264545839,1.2116324387121533,0.08333333333333333,1.0404051021132545,1.9155912013957277e-05,3.0141825675964355,12.484861225359055,0.16666666666666666
truthfulqa_000002_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.5952419922702271,4.85722157463897e-05,0.9975974559783936,-1.4414841292309575,-9.932458877563477,-0.002405370818451047,-17.29780955077149,1.4414841292309575,0.16666666666666666,1.4042663505921762,0.02440919354557991,4.846902847290039,16.851196207106113,0.16666666666666666
truthfulqa_000002_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,15,0.47097820643008886,5.918311174468727e-08,0.9975974559783936,-2.2762822585335623,-16.642629623413086,-0.002405370818451047,-34.14423387800343,2.2762822585335623,0.26666666666666666,1.5069375288983187,0.02440919354557991,4.248061656951904,22.60406293347478,0.2
truthfulqa_000003_correct_0,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,13,0.8167084170362124,0.010179223492741585,0.9999607801437378,-0.5717878855567295,-4.587406635284424,-3.9219088648678735e-05,-7.433242512237484,0.5717878855567295,0.07692307692307693,0.7524905891623348,0.000515640014782548,4.664909839630127,9.782377659110352,0.15384615384615385
truthfulqa_000003_correct_1,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,12,0.8756735296337865,0.0019126192200928926,0.9999607801437378,-0.5675916831105496,-6.259281635284424,-3.9219088648678735e-05,-6.811100197326596,0.5675916831105496,0.08333333333333333,0.6324743180496929,0.000515640014782548,4.664909839630127,7.589691816596314,0.08333333333333333
truthfulqa_000003_correct_2,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,13,0.8846218113355392,0.0001807029329938814,0.9999607801437378,-0.7059047175445392,-8.618656158447266,-3.9219088648678735e-05,-9.17676132807901,0.7059047175445392,0.07692307692307693,0.5885302225808398,0.000515640014782548,4.664909839630127,7.6508928935509175,0.07692307692307693
truthfulqa_000003_correct_3,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,12,0.8756473158039929,0.0015980532625690103,0.9999607801437378,-0.582565641443883,-6.438969135284424,-3.9219088648678735e-05,-6.990787697326596,0.582565641443883,0.08333333333333333,0.6324743180496929,0.000515640014782548,4.664909839630127,7.589691816596314,0.08333333333333333
truthfulqa_000003_correct_4,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,16,0.7842746025999077,0.009457787498831749,0.9999607801437378,-0.8322258449377387,-4.660916805267334,-3.9219088648678735e-05,-13.315613519003819,0.8322258449377387,0.1875,0.8373341683036415,0.000515640014782548,4.664909839630127,13.397346692858264,0.1875
truthfulqa_000003_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.8798557951425513,0.0520998053252697,0.9999607801437378,-0.29220105811054964,-2.954594135284424,-3.9219088648678735e-05,-3.5064126973265957,0.29220105811054964,0.08333333333333333,0.6324743180496929,0.000515640014782548,4.664909839630127,7.589691816596314,0.08333333333333333
truthfulqa_000003_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.8757079075051782,0.0023251536767929792,0.9999607801437378,-0.551315641443883,-6.063969135284424,-3.9219088648678735e-05,-6.615787697326596,0.551315641443883,0.08333333333333333,0.6324743180496929,0.000515640014782548,4.664909839630127,7.589691816596314,0.08333333333333333
truthfulqa_000003_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.8791417293250561,0.043531015515327454,0.9999607801437378,-0.30717501644388295,-3.134281635284424,-3.9219088648678735e-05,-3.6861001973265957,0.30717501644388295,0.08333333333333333,0.6324743180496929,0.000515640014782548,4.664909839630127,7.589691816596314,0.08333333333333333
truthfulqa_000004_correct_0,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,10,0.6635749345645309,0.02088317833840847,0.9994454979896545,-0.961238066322403,-3.8688113689422607,-0.0005546461907215416,-9.61238066322403,0.961238066322403,0.2,0.8151334998197853,0.0070413099601864815,2.3313395977020264,8.151334998197854,0.1
truthfulqa_000004_correct_1,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,9,0.6647113550732482,0.00026384505326859653,0.9961435794830322,-1.3462229034501232,-8.240148544311523,-0.0038638475816696882,-12.116006131051108,1.3462229034501232,0.2222222222222222,1.2383321043517854,0.04321300983428955,2.6776084899902344,11.144988939166069,0.3333333333333333
truthfulqa_000004_correct_2,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,16,0.46465800814621616,0.002848236123099923,0.9993882775306702,-1.6201379267076845,-5.861055374145508,-0.0006119523895904422,-25.922206827322952,1.6201379267076845,0.25,1.5821789561014157,0.006424162071198225,3.7903330326080322,25.31486329762265,0.375
truthfulqa_000004_correct_3,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,11,0.2937690502898146,2.2697096937918104e-05,0.9569642543792725,-2.353965921496803,-10.693273544311523,-0.043989237397909164,-25.893625136464834,2.353965921496803,0.36363636363636365,2.4943917122754184,0.33073681592941284,5.742446422576904,27.438308835029602,0.5454545454545454
truthfulqa_000004_correct_4,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,18,0.46790908551257515,0.004080789629369974,0.9840824007987976,-1.5008227712371283,-5.50146484375,-0.01604560948908329,-27.01480988226831,1.5008227712371283,0.2777777777777778,1.3752976573175855,0.14402642846107483,3.0142126083374023,24.755357831716537,0.2777777777777778
truthfulqa_000004_correct_5,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,11,0.6436871004248546,0.0011420303490012884,0.9992261528968811,-1.375853058220607,-6.774947643280029,-0.0007740838336758316,-15.134383640426677,1.375853058220607,0.18181818181818182,0.9393238036639311,0.009236236102879047,2.5044775009155273,10.332561840303242,0.2727272727272727
truthfulqa_000004_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,13,0.7385440766811371,0.11017462611198425,0.9994772672653198,-0.5137576093682303,-2.205688714981079,-0.0005228344816714525,-6.678848921786994,0.5137576093682303,0.0,0.8147735095654542,0.006711272522807121,2.3364994525909424,10.592055624350905,0.07692307692307693
truthfulqa_000004_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,13,0.7353105894648112,0.11017462611198425,0.99942547082901,-0.5670446129650093,-2.205688714981079,-0.0005746620590798557,-7.37157996854512,0.5670446129650093,0.0,0.7785612780314225,0.0073604583740234375,2.3364994525909424,10.121296614408493,0.07692307692307693
truthfulqa_000004_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,7,0.6514631592165513,0.00020871862943749875,0.9888156652450562,-1.5388273317366838,-8.474523544311523,-0.01124732755124569,-10.771791322156787,1.5388273317366838,0.14285714285714285,1.2774552245225226,0.1158653274178505,3.167114019393921,8.942186571657658,0.2857142857142857
truthfulqa_000004_incorrect_3,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,18,0.549551565287604,4.150130916968919e-05,0.9889361262321472,-1.3701327833243542,-10.0897855758667,-0.011125553399324417,-24.662390099838376,1.3701327833243542,0.16666666666666666,1.6107664356629054,0.0957825779914856,3.5797600746154785,28.993795841932297,0.3333333333333333
truthfulqa_000004_incorrect_4,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,6,0.17856982606463134,0.0008925762958824635,0.6976088881492615,-3.0541805575291314,-7.021398544311523,-0.36009666323661804,-18.32508334517479,3.0541805575291314,0.5,2.9901717702547708,1.3433669805526733,5.676945686340332,17.941030621528625,0.8333333333333334
truthfulqa_000005_correct_0,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,16,0.5134655783057269,1.3746202967013232e-05,0.9996559023857117,-2.264308177804196,-11.194747924804688,-0.00034409802174195647,-36.228930844867136,2.264308177804196,0.25,2.154491400870029,0.00406994391232729,5.876265525817871,34.47186241392046,0.375
truthfulqa_000005_correct_1,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,12,0.626780215340356,0.015760891139507294,0.9996515512466431,-1.0034939058265688,-4.150223731994629,-0.00034850722295232117,-12.041926869918825,1.0034939058265688,0.16666666666666666,0.9497179417327667,0.0041167293675243855,2.387312650680542,11.3966153007932,0.16666666666666666
truthfulqa_000005_correct_2,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,16,0.45576449246073025,0.00025301723508164287,0.9996559023857117,-1.791214848341042,-8.282052993774414,-0.00034409802174195647,-28.65943757345667,1.791214848341042,0.3125,1.9288093285285868,0.00406994391232729,5.990070343017578,30.86094925645739,0.375
truthfulqa_000005_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,14,0.5418410280813077,1.3713925909542013e-05,0.9996515512466431,-2.041224233592012,-11.197098731994629,-0.00034850722295232117,-28.57713927028817,2.041224233592012,0.21428571428571427,1.891728970920667,0.0041167293675243855,5.881124496459961,26.48420559288934,0.2857142857142857
truthfulqa_000005_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.5459042602813042,1.3713925909542013e-05,0.9996515512466431,-1.997993984320298,-11.197098731994629,-0.00034850722295232117,-23.975927811843576,1.997993984320298,0.25,1.476841935616297,0.0041167293675243855,4.492607116699219,17.722103227395564,0.25
truthfulqa_000005_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,14,0.5238601665954385,1.3713925909542013e-05,0.9996515512466431,-1.6954340560083179,-11.197098731994629,-0.00034850722295232117,-23.73607678411645,1.6954340560083179,0.21428571428571427,1.5060086966425712,0.0041167293675243855,5.881124496459961,21.084121752995998,0.21428571428571427
truthfulqa_000006_correct_0,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,9,0.7087330293563556,1.5621102647855878e-05,0.9785720109939575,-1.4472348493420415,-11.066887855529785,-0.02166089601814747,-13.025113644078374,1.4472348493420415,0.1111111111111111,0.917207936445872,0.1544426679611206,1.9207792282104492,8.254871428012848,0.0
truthfulqa_000006_correct_1,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,11,0.45247683006957895,4.699006967712194e-05,0.9961616396903992,-2.509908785704862,-9.965574264526367,-0.0038456786423921585,-27.608996642753482,2.509908785704862,0.45454545454545453,1.1111453473567963,0.037443459033966064,2.4183919429779053,12.222598820924759,0.18181818181818182
truthfulqa_000006_correct_2,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,16,0.3560629256817265,0.00011906886356882751,0.9965546131134033,-2.737978344928706,-9.035808563232422,-0.003451345022767782,-43.8076535188593,2.737978344928706,0.4375,2.1698473072610795,0.03358631581068039,4.553716659545898,34.71755691617727,0.5625
truthfulqa_000006_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,9,0.7525963957264644,2.9184062441345304e-05,0.9864982962608337,-1.3209279944292374,-10.441887855529785,-0.013593723066151142,-11.888351949863136,1.3209279944292374,0.1111111111111111,0.7777497428986762,0.09286124259233475,1.9207792282104492,6.999747686088085,0.0
truthfulqa_000006_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,9,0.6463438572148638,0.00046009625657461584,0.9870525002479553,-1.5060761306020949,-7.684074878692627,-0.013032026588916779,-13.554685175418854,1.5060761306020949,0.2222222222222222,0.895218453473515,0.08931936323642731,1.9207792282104492,8.056966081261635,0.0
truthfulqa_000006_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,11,0.6702726730515927,0.0005164481117390096,0.9959174990653992,-1.0743233818899502,-7.568535804748535,-0.004090870730578899,-11.817557200789452,1.0743233818899502,0.09090909090909091,0.8505670861764387,0.03734726458787918,2.4944357872009277,9.356237947940826,0.09090909090909091
truthfulqa_000006_incorrect_3,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,13,0.5753992093735948,0.0005007198196835816,0.9884865283966064,-1.4468263345412338,-7.599463939666748,-0.01158027071505785,-18.808742349036038,1.4468263345412338,0.3076923076923077,0.8923793268891481,0.07772688567638397,2.4938385486602783,11.600931249558926,0.07692307692307693
truthfulqa_000006_incorrect_4,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,10,0.6809071410447359,0.02397005632519722,0.9962149262428284,-0.6654017090331763,-3.730949878692627,-0.003792238887399435,-6.654017090331763,0.6654017090331763,0.1,0.9918834423646331,0.029720796272158623,2.3617186546325684,9.91883442364633,0.1
truthfulqa_000007_correct_0,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,19,0.8751773219267929,1.2451236216293182e-05,0.9999717473983765,-0.7094975904810302,-11.29369068145752,-2.825220326485578e-05,-13.480454219139574,0.7094975904810302,0.05263157894736842,0.2968799861004012,0.0004241256392560899,2.007035970687866,5.6407197359076235,0.05263157894736842
truthfulqa_000007_correct_1,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,19,0.6121095204480776,0.0019493065774440765,0.999420702457428,-1.7026961704863137,-6.240281581878662,-0.000579427694901824,-32.35122723923996,1.7026961704863137,0.3157894736842105,1.2081202709753263,0.0064219944179058075,4.643869400024414,22.9542851485312,0.2631578947368421
truthfulqa_000007_correct_2,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,17,0.645350286797004,0.000289884366793558,0.9996092319488525,-1.5071235400049345,-8.146028518676758,-0.00039081089198589325,-25.621100180083886,1.5071235400049345,0.17647058823529413,1.0594800766557455,0.004527634009718895,3.1321635246276855,18.011161303147674,0.29411764705882354
truthfulqa_000007_correct_3,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,16,0.5353713612130377,0.0061059496365487576,0.9998394250869751,-1.463465123621063,-5.098491668701172,-0.00016056202002801,-23.415441977937007,1.463465123621063,0.25,1.4094942378724227,0.0019837880972772837,4.805591583251953,22.551907805958763,0.1875
truthfulqa_000007_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,21,0.8746619778907015,0.028948696330189705,0.9999657273292542,-0.2855373681098475,-3.5422301292419434,-3.421248038648628e-05,-5.996284730306797,0.2855373681098475,0.047619047619047616,0.49624376709661666,0.0004897956969216466,4.16309928894043,10.42111910902895,0.09523809523809523
truthfulqa_000007_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,20,0.9056815329007805,0.029922908172011375,0.9999654293060303,-0.23003867817606077,-3.5091309547424316,-3.45700973412022e-05,-4.600773563521216,0.23003867817606077,0.05,0.31317884927557316,0.0004936778568662703,2.5889225006103516,6.263576985511463,0.05
truthfulqa_000007_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,21,0.8649725743674762,0.0005095004453323781,0.9999657273292542,-0.5322266423073805,-7.582079887390137,-3.421248038648628e-05,-11.17675948845499,0.5322266423073805,0.09523809523809523,0.45732993811058503,0.0004897956969216466,3.3459088802337646,9.603928700322285,0.09523809523809523
truthfulqa_000007_incorrect_3,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,22,0.8342974256216125,0.0023368457332253456,0.9999657273292542,-0.5834767279783674,-6.058953285217285,-3.421248038648628e-05,-12.836488015524083,0.5834767279783674,0.09090909090909091,0.489209248948927,0.0004897956969216466,4.16309928894043,10.762603476876393,0.09090909090909091
truthfulqa_000008_correct_0,truthfulqa,qa,0,correct_answer,models/qwen2.5-0.5b,mps,11,0.7262292233380404,0.08089786767959595,0.9999957084655762,-0.5194175961678411,-2.5145678520202637,-4.291525328881107e-06,-5.713593557846252,0.5194175961678411,0.09090909090909091,0.8365139401595859,7.007852400420234e-05,3.760080337524414,9.201653341755446,0.09090909090909091
truthfulqa_000008_incorrect_0,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,11,0.7158501665107906,0.00628710025921464,0.9999949932098389,-0.7503742563833591,-5.069255352020264,-5.006777428206988e-06,-8.25411682021695,0.7503742563833591,0.09090909090909091,0.9048779288939179,8.049797907005996e-05,3.760080337524414,9.953657217833097,0.09090909090909091
truthfulqa_000008_incorrect_1,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.7030429433022315,0.004321056883782148,0.9999954700469971,-0.7756893258474898,-5.444255352020264,-4.529942543740617e-06,-9.308271910169879,0.7756893258474898,0.08333333333333333,0.8845736495616924,7.235381053760648e-05,3.760080337524414,10.614883794740308,0.08333333333333333
truthfulqa_000008_incorrect_2,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.6886204758969446,0.018623745068907738,0.9999950528144836,-0.6879516586428357,-3.9833178520202637,-4.887569048150908e-06,-8.255419903714028,0.6879516586428357,0.08333333333333333,0.9145330303593558,7.718151027802378e-05,3.760080337524414,10.97439636431227,0.08333333333333333
truthfulqa_000008_incorrect_3,truthfulqa,qa,1,incorrect_answer,models/qwen2.5-0.5b,mps,12,0.7422901726095006,0.003934367094188929,0.9999948143959045,-0.7213519518834725,-5.538005352020264,-5.125986263010418e-06,-8.65622342260167,0.7213519518834725,0.08333333333333333,0.8270010727919725,8.18448097561486e-05,3.760080337524414,9.92401287350367,0.08333333333333333
